"ProvincialSeedlotsID","ExperimentalClimate","HtFinalS01_mm","HeightFinalS02_mm","FinalStemDiamS02_mm","MaxGthRate_mm_Day","FinalShootWeightS02_g","FinalRootWeightS02_g","TotalWeight","RootShoot_Ratio","BudSet","BudBreakS02_day","LinearGthS02_Days","Gth5pctS02_Day","Gth95pctS02_Day","Gth5.95pctS02_Days","ColdInjuryFallS02_Mean","ColdInjuryMidWinterS02_Mean","ColdInjurySpringS02_Mean","Latitude","Longitude","Elevation","MAT","MWMT","MCMT","TD","log(MAP)","log(MSP)","AHM","SHM","DD0","DD5","NFFD","bFFP","eFFP","FFP","PAS","EMT","EXT","Eref","CMD"
"BC_TSC_45082","MAT06",37.8445240420789,109.496736758053,2.84819510137084,2.12316977062494,2.70567457738105,0.681751145188141,3.38398363450723,0.253041695069447,171.58488236156,49.0995152198829,5.43060508699217,129.0449722451,179.204160814701,50.1225030814287,77.5621630193424,61.748726988964,60.7931905366198,50.63,-126.92,150,8.3,14.3,3.1,11.2,7.39878627541995,5.91079664404053,11.2,38.7,108,1579,298,102,311,209,71,-15.8,31.3,524,63
"BC_TSC_45285","MAT06",44.0078653625071,118.9955882525,3.26389282878059,2.849912385825,3.63518479421144,1.84005165378196,5.47074181642504,0.500561594775551,157.926782497564,48.0995899404508,3.93028126393277,133.637080115569,170.563352860892,36.1969009532856,38.668777663213,37.0037621406854,45.9034451771505,51.03,-120.32,1330,3.1,14.1,-8.2,22.3,6.23441072571837,5.47227067367148,25.6,59.3,959,1064,150,161,252,92,194,-38.6,33.5,554,258
"BC_TSC_45329","MAT06",44.7045331990651,118.331253172341,3.31168603101945,1.84451321995942,3.85517147996357,1.7060448980287,5.55906070058541,0.429798214748661,164.965133963588,44.8243480805254,6.24320866254745,123.31093250845,181.421760902644,57.8984900520405,41.2976467856705,57.6544294747235,55.7934067383864,51.15,-120.18,850,5.1,16.6,-7.1,23.8,6.13339804299665,5.35185813347607,32.8,78.8,742,1493,175,146,260,115,142,-36.3,36,666,377
"BC_TSC_45357","MAT06",35.6275677052886,101.006956954017,2.92177000949122,2.38750204431237,2.57238267908186,0.93065884588882,3.5103000885958,0.384340778894436,168.11083262948,47.7497708503489,4.43196871408175,137.656883455224,177.353518098118,39.9552815565674,80.5831139826694,57.5157895763619,67.4130827231646,55.28,-129.15,300,4.6,14.4,-5.2,19.6,6.96602418710611,5.8171111599632,13.8,42.9,640,1206,185,146,271,124,354,-32.5,32.2,525,175
"BC_TSC_45363","MAT06",53.0304908273264,128.496119752013,3.639259619204,2.56404020119269,4.42955328364206,2.51992779199861,6.94542501140463,0.534842379945263,147.433995309786,46.1868676963927,4.46173632017167,129.642853064332,171.38535248699,41.5470915913204,38.4435707960842,42.1128185863809,62.4601124939497,52.17,-121.65,1052,2.8,13.5,-8.8,22.3,6.35262939631957,5.61677109766657,22.2,49.3,1011,1003,136,166,239,73,210,-41.3,33.3,565,229
"BC_TSC_45810","MAT06",39.821355383229,102.002879248252,2.55409664336057,1.97784495419776,1.6404015742254,0.568874044038862,2.21232408135917,0.334414905841349,170.050412924556,42.0119243491802,5.15010718899469,128.44953941132,172.971812824992,44.4022856192526,47.6501275692995,69.307185832647,54.6982671012359,52.23,-123.95,1040,2.1,13.4,-10.5,23.9,5.77765232322266,5.19849703126583,37.6,73.9,1169,976,117,175,234,59,107,-45.7,34.6,595,374
"BC_TSC_45815","MAT06",38.1104734538575,111.501474223121,2.81908829554004,1.6830823072041,2.47465337813068,0.986332907714062,3.46245597890796,0.394980770924113,159.524564896551,45.8373332560734,6.88754223419053,123.252608585775,186.090578766345,63.1510209348887,66.573581949333,43.4816651137057,52.4792895641541,51.7,-122.62,1240,2.3,13.2,-9.5,22.7,6.08904487544685,5.52942908751142,27.9,52.3,1072,936,134,173,246,73,143,-41.1,32.7,542,240
"BC_TSC_46013","MAT06",45.1686229844016,120.497188824267,2.32632562652804,1.93179797844107,1.69504644714675,0.286625258208677,1.97866817331881,0.247231890262623,NA,50.0121698596175,5.89945494828485,131.597018351676,184.715540972783,53.2477840925008,83.2861471134455,85.5660517962904,70.2584477278885,49.42,-124.65,100,8.8,16.4,2.3,14.1,7.1777824161952,5.34233425196481,14.4,78.3,126,1829,278,111,299,188,78,-18.6,34.3,646,252
"BC_TSC_46097","MAT06",37.8719331958817,95.9996201683888,2.37411563580091,1.82969252565082,1.49541140459198,0.449890253257103,1.94484172362268,0.30162024598552,164.492941083017,45.8665539337894,5.59353167591138,128.899941348562,177.091059166415,48.3996308520083,89.245428757411,66.9563797466974,67.6375551359736,49.57,-119.05,890,4.9,16.3,-6.4,22.7,6.21660610108486,5.32787616878958,29.8,79.3,707,1391,173,147,261,114,173,-35.4,34.8,657,362
"BC_TSC_46117","MAT06",45.7060297556499,127.000117012274,3.1169746489889,1.86536399267023,3.38457840472635,1.34805303702299,4.73275623381408,0.349888982995295,168.510148498356,46.0411521431408,6.60185789770662,124.681033701079,187.275406753168,62.533459364154,75.5775041596413,58.9905039719736,66.4693512236245,50.35,-119.05,1600,2.1,13.2,-8.8,21.9,6.72383244082121,5.73334127689775,14.5,42.6,1093,905,136,166,247,82,438,-39.8,32.5,534,160
"BC_TSC_46134","MAT06",32.0880971638398,98.4985083428723,1.99776528260515,2.64230887137015,1.3440418389331,0.587219179560604,1.92966084764701,0.619853747950824,160.974250509737,48.012112929661,4.29960619250743,137.547602945216,174.574966329817,37.098827924791,73.943012146687,78.614720558344,70.7010145390994,49.23,-124.67,500,7.1,15.4,0.4,15.1,7.96067260838812,5.98141421125448,6,38.9,225,1458,236,140,289,150,401,-22.7,33.6,613,114
